RTSW web plot data - created 2021-03-18 15:12:47
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2021-03-18T13:15:00
End:   2021-03-18T13:15:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: highres
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2021-03-18 13:19:15      1      4.43      2.61     -0.67      3.52    345.65     52.57    -99999    -99999    -99999 
2021-03-18 13:19:16      1      4.41      2.57     -0.65      3.52    345.83     53.04    -99999    -99999    -99999 
2021-03-18 13:19:17      1      4.36      2.52     -0.68      3.49    345.02     53.17    -99999    -99999    -99999 
2021-03-18 13:19:18      1      4.36      2.50     -0.69      3.51    344.60     53.49    -99999    -99999    -99999 
2021-03-18 13:19:19      1      4.38      2.53     -0.64      3.51    345.85     53.35    -99999    -99999    -99999 
2021-03-18 13:19:20      1      4.34      2.50     -0.58      3.50    346.97     53.74      4.39    326.70     21226 
2021-03-18 13:19:21      1      4.38      2.52     -0.59      3.54    346.71     53.81    -99999    -99999    -99999 
2021-03-18 13:19:22      1      4.37      2.52     -0.60      3.52    346.74     53.65    -99999    -99999    -99999 
2021-03-18 13:19:23      1      4.37      2.56     -0.55      3.49    347.92     53.12    -99999    -99999    -99999 
2021-03-18 13:19:24      1      4.37      2.55     -0.59      3.50    347.06     53.27    -99999    -99999    -99999 
2021-03-18 13:19:25      1      4.41      2.56     -0.62      3.53    346.42     53.27    -99999    -99999    -99999 
2021-03-18 13:19:26      1      4.40      2.54     -0.60      3.54    346.76     53.54    -99999    -99999    -99999 
2021-03-18 13:19:27      1      4.39      2.54     -0.63      3.53    345.99     53.44    -99999    -99999    -99999 
2021-03-18 13:19:28      1      4.34      2.59     -0.51      3.43    348.79     52.42    -99999    -99999    -99999 
2021-03-18 13:19:29      1      4.38      2.69     -0.42      3.43    351.17     51.63    -99999    -99999    -99999 
2021-03-18 13:19:30      1      4.37      2.63     -0.45      3.45    350.35     52.25    -99999    -99999    -99999 
2021-03-18 13:19:31      1      4.38      2.59     -0.51      3.49    348.80     52.86    -99999    -99999    -99999 
2021-03-18 13:19:32      1      4.38      2.62     -0.49      3.48    349.43     52.58    -99999    -99999    -99999 
2021-03-18 13:19:33      1      4.37      2.63     -0.51      3.44    348.96     52.08    -99999    -99999    -99999 
2021-03-18 13:19:34      1      4.39      2.64     -0.52      3.47    348.92     52.23    -99999    -99999    -99999 
2021-03-18 13:19:35      1      4.42      2.70     -0.48      3.47    349.83     51.66    -99999    -99999    -99999 
2021-03-18 13:19:36      1      4.37      2.64     -0.52      3.44    348.96     51.93    -99999    -99999    -99999 
2021-03-18 13:19:37      1      4.39      2.66     -0.44      3.47    350.68     52.16    -99999    -99999    -99999 
2021-03-18 13:19:38      1      4.38      2.64     -0.46      3.45    350.05     52.18    -99999    -99999    -99999 
2021-03-18 13:19:39      1      4.38      2.67     -0.37      3.45    352.19     52.03    -99999    -99999    -99999 
2021-03-18 13:19:40      1      4.39      2.66     -0.41      3.46    351.23     52.08      4.42    326.50     21186 
2021-03-18 13:19:41      1      4.36      2.66     -0.33      3.44    352.90     52.04    -99999    -99999    -99999 
2021-03-18 13:19:42      1      4.42      2.74     -0.36      3.45    352.49     51.35    -99999    -99999    -99999 
2021-03-18 13:19:43      1      4.41      2.72     -0.33      3.46    353.07     51.60    -99999    -99999    -99999 
2021-03-18 13:19:44      1      4.40      2.73     -0.32      3.44    353.42     51.31    -99999    -99999    -99999 
2021-03-18 13:19:45      1      4.40      2.77     -0.38      3.40    352.20     50.59    -99999    -99999    -99999 
2021-03-18 13:19:46      1      4.44      2.80     -0.37      3.43    352.42     50.52    -99999    -99999    -99999 
2021-03-18 13:19:47      1      4.42      2.76     -0.35      3.43    352.80     50.98    -99999    -99999    -99999 
2021-03-18 13:19:48      1      4.38      2.70     -0.26      3.44    354.52     51.76    -99999    -99999    -99999 
2021-03-18 13:19:49      1      4.35      2.69     -0.23      3.41    355.07     51.67    -99999    -99999    -99999 
2021-03-18 13:19:50      1      4.38      2.74     -0.19      3.42    355.96     51.29    -99999    -99999    -99999 
2021-03-18 13:19:51      1      4.42      2.77     -0.20      3.43    355.87     51.03    -99999    -99999    -99999 
2021-03-18 13:19:52      1      4.35      2.72     -0.15      3.39    356.78     51.26    -99999    -99999    -99999 
2021-03-18 13:19:53      1      4.40      2.73     -0.22      3.43    355.33     51.36    -99999    -99999    -99999 
2021-03-18 13:19:54      1      4.39      2.77     -0.19      3.40    356.09     50.74    -99999    -99999    -99999 
2021-03-18 13:19:55      1      4.39      2.76     -0.17      3.41    356.53     51.04    -99999    -99999    -99999 
2021-03-18 13:19:56      1      4.38      2.79     -0.22      3.37    355.50     50.31    -99999    -99999    -99999 
2021-03-18 13:19:57      1      4.39      2.78     -0.17      3.39    356.43     50.58    -99999    -99999    -99999 
2021-03-18 13:19:58      1      4.45      2.74     -0.37      3.50    352.20     51.71    -99999    -99999    -99999 
2021-03-18 13:19:59      1      4.45      2.74     -0.40      3.48    351.63     51.50    -99999    -99999    -99999 
2021-03-18 13:20:00      1      4.48      2.75     -0.33      3.52    353.06     51.82      4.36    326.00     20711 
2021-03-18 13:20:01      1      4.46      2.70     -0.34      3.52    352.79     52.26    -99999    -99999    -99999 
2021-03-18 13:20:02      1      4.45      2.76     -0.39      3.47    351.90     51.27    -99999    -99999    -99999 
2021-03-18 13:20:03      1      4.44      2.72     -0.52      3.47    349.13     51.39    -99999    -99999    -99999 
2021-03-18 13:20:04      1      4.45      2.71     -0.61      3.48    347.38     51.42    -99999    -99999    -99999 
2021-03-18 13:20:05      1      4.44      2.66     -0.63      3.50    346.76     51.96    -99999    -99999    -99999 
2021-03-18 13:20:06      1      4.42      2.64     -0.69      3.47    345.45     51.83    -99999    -99999    -99999 
2021-03-18 13:20:07      1      4.43      2.64     -0.79      3.46    343.43     51.41    -99999    -99999    -99999 
2021-03-18 13:20:08      1      4.46      2.61     -0.81      3.53    342.87     52.22    -99999    -99999    -99999 
2021-03-18 13:20:09      1      4.44      2.58     -0.90      3.51    340.68     52.12    -99999    -99999    -99999 
2021-03-18 13:20:10      1      4.42      2.55     -0.92      3.49    340.09     52.19    -99999    -99999    -99999 
2021-03-18 13:20:11      1      4.41      2.51     -0.94      3.50    339.54     52.54    -99999    -99999    -99999 
2021-03-18 13:20:12      1      4.36      2.46     -0.95      3.47    338.91     52.74    -99999    -99999    -99999 
2021-03-18 13:20:13      1      4.39      2.49     -0.93      3.49    339.57     52.68    -99999    -99999    -99999 
2021-03-18 13:20:14      1      4.39      2.53     -0.85      3.48    341.39     52.54    -99999    -99999    -99999 
2021-03-18 13:20:15      1      4.39      2.51     -0.82      3.51    341.93     53.02    -99999    -99999    -99999 
2021-03-18 13:20:16      1      4.35      2.48     -0.74      3.50    343.38     53.53    -99999    -99999    -99999 
2021-03-18 13:20:17      1      4.42      2.52     -0.65      3.57    345.62     53.94    -99999    -99999    -99999 
2021-03-18 13:20:18      1      4.41      2.55     -0.61      3.55    346.57     53.58    -99999    -99999    -99999 
2021-03-18 13:20:19      1      4.39      2.51     -0.61      3.55    346.40     54.01    -99999    -99999    -99999 
2021-03-18 13:20:20      1      4.40      2.51     -0.57      3.56    347.29     54.14      4.32    325.70     20954 
2021-03-18 13:20:21      1      4.40      2.57     -0.56      3.53    347.82     53.26    -99999    -99999    -99999 
2021-03-18 13:20:22      1      4.39      2.55     -0.52      3.54    348.51     53.69    -99999    -99999    -99999 
2021-03-18 13:20:23      1      4.38      2.59     -0.47      3.50    349.81     53.00    -99999    -99999    -99999 
2021-03-18 13:20:24      1      4.35      2.58     -0.52      3.46    348.55     52.74    -99999    -99999    -99999 
2021-03-18 13:20:25      1      4.37      2.63     -0.41      3.46    351.04     52.50    -99999    -99999    -99999 
2021-03-18 13:20:26      1      4.40      2.64     -0.47      3.49    349.97     52.46    -99999    -99999    -99999 
2021-03-18 13:20:27      1      4.38      2.65     -0.44      3.45    350.50     52.09    -99999    -99999    -99999 
2021-03-18 13:20:28      1      4.39      2.67     -0.43      3.46    350.93     51.98    -99999    -99999    -99999 
2021-03-18 13:20:29      1      4.39      2.63     -0.46      3.48    350.07     52.47    -99999    -99999    -99999 
2021-03-18 13:20:30      1      4.33      2.64     -0.33      3.42    352.84     52.15    -99999    -99999    -99999 
2021-03-18 13:20:31      1      4.36      2.64     -0.42      3.45    350.88     52.27    -99999    -99999    -99999 
2021-03-18 13:20:32      1      4.35      2.61     -0.41      3.46    351.06     52.66    -99999    -99999    -99999 
2021-03-18 13:20:33      1      4.35      2.61     -0.40      3.45    351.21     52.60    -99999    -99999    -99999 
2021-03-18 13:20:34      1      4.36      2.57     -0.40      3.51    351.06     53.46    -99999    -99999    -99999 
2021-03-18 13:20:35      1      4.41      2.62     -0.35      3.53    352.32     53.17    -99999    -99999    -99999 
2021-03-18 13:20:36      1      4.42      2.61     -0.33      3.56    352.88     53.50    -99999    -99999    -99999 
2021-03-18 13:20:37      1      4.38      2.62     -0.35      3.49    352.46     52.82    -99999    -99999    -99999 
2021-03-18 13:20:38      1      4.44      2.70     -0.40      3.50    351.62     52.06    -99999    -99999    -99999 
2021-03-18 13:20:39      1      4.41      2.68     -0.40      3.48    351.50     52.06    -99999    -99999    -99999 
2021-03-18 13:20:40      1      4.39      2.65     -0.47      3.47    349.99     52.27      4.38    326.10     20986 
2021-03-18 13:20:41      1      4.39      2.63     -0.41      3.48    351.22     52.58    -99999    -99999    -99999 
2021-03-18 13:20:42      1      4.41      2.69     -0.43      3.46    350.87     51.84    -99999    -99999    -99999 
2021-03-18 13:20:43      1      4.43      2.70     -0.42      3.49    351.12     51.92    -99999    -99999    -99999 
2021-03-18 13:20:44      1      4.39      2.66     -0.39      3.47    351.65     52.27    -99999    -99999    -99999 
2021-03-18 13:20:45      1      4.38      2.65     -0.45      3.46    350.43     52.22    -99999    -99999    -99999 
2021-03-18 13:20:46      1      4.38      2.65     -0.42      3.46    350.93     52.19    -99999    -99999    -99999 
2021-03-18 13:20:47      1      4.41      2.65     -0.48      3.49    349.81     52.33    -99999    -99999    -99999 
2021-03-18 13:20:48      1      4.40      2.66     -0.52      3.46    349.00     51.92    -99999    -99999    -99999 
2021-03-18 13:20:49      1      4.39      2.64     -0.49      3.48    349.58     52.30    -99999    -99999    -99999 
2021-03-18 13:20:50      1      4.38      2.58     -0.45      3.51    350.19     53.24    -99999    -99999    -99999 
2021-03-18 13:20:51      1      4.39      2.57     -0.43      3.53    350.56     53.57    -99999    -99999    -99999 
2021-03-18 13:20:52      1      4.40      2.59     -0.42      3.53    350.84     53.38    -99999    -99999    -99999 
2021-03-18 13:20:53      1      4.39      2.60     -0.41      3.51    351.03     53.20    -99999    -99999    -99999 
2021-03-18 13:20:54      1      4.35      2.60     -0.36      3.47    352.05     52.92    -99999    -99999    -99999 
2021-03-18 13:20:55      1      4.38      2.63     -0.40      3.48    351.32     52.65    -99999    -99999    -99999 
2021-03-18 13:20:56      1      4.39      2.69     -0.42      3.45    351.22     51.65    -99999    -99999    -99999 
2021-03-18 13:20:57      1      4.36      2.66     -0.42      3.43    351.01     51.92    -99999    -99999    -99999 
2021-03-18 13:20:58      1      4.38      2.61     -0.46      3.49    349.93     52.77    -99999    -99999    -99999 
2021-03-18 13:20:59      1      4.34      2.56     -0.47      3.48    349.51     53.20    -99999    -99999    -99999 
2021-03-18 13:21:00      1      4.35      2.54     -0.45      3.50    349.85     53.66      4.46    324.90     20413 
2021-03-18 13:21:01      1      4.36      2.53     -0.50      3.51    348.82     53.63    -99999    -99999    -99999 
2021-03-18 13:21:02      1      4.35      2.50     -0.55      3.52    347.49     53.98    -99999    -99999    -99999 
2021-03-18 13:21:03      1      4.37      2.44     -0.62      3.57    345.68     54.86    -99999    -99999    -99999 
2021-03-18 13:21:04      1      4.36      2.42     -0.68      3.57    344.42     54.80    -99999    -99999    -99999 
2021-03-18 13:21:05      1      4.36      2.40     -0.75      3.57    342.54     54.86    -99999    -99999    -99999 
2021-03-18 13:21:06      1      4.38      2.42     -0.76      3.57    342.55     54.62    -99999    -99999    -99999 
2021-03-18 13:21:07      1      4.40      2.42     -0.80      3.58    341.59     54.57    -99999    -99999    -99999 
2021-03-18 13:21:08      1      4.40      2.45     -0.83      3.56    341.30     54.01    -99999    -99999    -99999 
2021-03-18 13:21:09      1      4.41      2.45     -0.81      3.58    341.64     54.12    -99999    -99999    -99999 
2021-03-18 13:21:10      1      4.36      2.38     -0.85      3.55    340.42     54.55    -99999    -99999    -99999 
2021-03-18 13:21:11      1      4.36      2.40     -0.87      3.54    339.98     54.19    -99999    -99999    -99999 
2021-03-18 13:21:12      1      4.41      2.46     -0.87      3.56    340.64     53.74    -99999    -99999    -99999 
2021-03-18 13:21:13      1      4.41      2.43     -0.89      3.56    339.82     53.95    -99999    -99999    -99999 
2021-03-18 13:21:14      1      4.45      2.49     -0.94      3.56    339.28     53.27    -99999    -99999    -99999 
2021-03-18 13:21:15      1      4.42      2.45     -0.93      3.56    339.28     53.59    -99999    -99999    -99999 
2021-03-18 13:21:16      1      4.41      2.44     -0.91      3.56    339.45     53.81    -99999    -99999    -99999 
2021-03-18 13:21:17      1      4.46      2.46     -0.96      3.60    338.65     53.81    -99999    -99999    -99999 
2021-03-18 13:21:18      1      4.42      2.45     -0.85      3.57    340.78     54.01    -99999    -99999    -99999 
2021-03-18 13:21:19      1      4.42      2.43     -0.83      3.60    341.06     54.51    -99999    -99999    -99999 
2021-03-18 13:21:20      1      4.40      2.42     -0.83      3.59    341.14     54.57      4.39    325.80     20274 
